500 43276
56 339 0.850745
56 333 0.693858
56 316 0.844718
56 306 0.589393
56 305 0.909399
56 294 1.06208
56 289 0.983995
56 280 0.930709
56 271 1.16129
56 266 1.04174
56 264 1.33581
56 262 1.19409
56 261 0.930938
56 257 0.88681
56 256 1.17108
56 254 0.668457
56 252 0.982392
56 251 0.775896
56 248 1.46207
56 223 1.11617
56 221 0.309829
56 220 0.997122
56 211 0.760276
56 199 0.76106
56 192 0.798515
56 185 0.645546
56 183 0.872232
56 179 1.30658
56 178 1.05306
56 170 0.954702
56 162 1.30103
56 158 1.26686
56 150 1.28375
56 142 0.767879
56 140 0.897096
56 137 1.2176
56 133 1.45462
56 125 1.39235
56 123 1.23421
56 122 1.43305
56 121 1.19441
56 120 1.2116
56 119 0.704536
56 118 1.12924
56 117 1.45918
56 116 1.14702
56 114 1.27426
56 113 1.45343
56 112 0.976582
56 111 0.910595
56 110 1.10661
56 109 1.17973
56 108 1.39093
56 107 1.18612
56 106 1.30445
56 105 1.14136
56 104 1.13372
56 103 1.42078
56 102 0.840377
56 100 0.640524
56 99 0.626933
56 97 1.12557
56 95 1.33116
56 94 0.656808
56 93 0.853528
56 92 1.12172
56 91 1.44179
56 90 1.24266
56 89 1.04277
56 88 0.973425
56 87 0.802851
56 86 0.39202
56 85 0.641724
56 84 0.966886
56 83 0.74113
56 82 0.617359
56 81 0.936719
56 80 0.762283
56 79 0.634771
56 78 1.14384
56 77 1.40081
56 75 0.863999
56 74 1.38039
56 73 0.626399
56 72 0.787663
56 70 0.565089
56 69 0.85014
56 68 0.602063
56 67 0.866813
56 66 0.786989
56 64 1.27609
56 63 1.399
56 62 1.00596
56 60 1.5124
56 59 1.31359
56 58 0.862749
57 498 1.19703
57 490 1.13731
57 483 0.481975
57 482 1.28166
57 478 0.909898
57 475 1.22944
57 473 1.24381
57 466 0.944772
57 453 0.907853
57 450 0.684424
57 449 1.3365
57 448 0.893824
57 441 0.674972
57 440 1.02323
57 437 0.930592
57 433 0.995317
57 430 1.20304
57 426 1.1611
57 423 0.663972
57 421 0.727679
57 420 1.28377
57 417 1.2337
57 414 0.820418
57 408 0.517126
57 407 1.49286
57 399 1.08367
57 397 0.775433
57 395 1.2889
57 392 1.37398
57 371 1.44571
57 368 0.87773
57 356 0.880479
57 351 0.777041
57 344 1.19458
57 328 0.861752
57 327 0.945704
57 318 1.12953
57 314 1.34844
57 313 0.560707
57 309 1.35526
57 298 1.42959
57 295 1.16497
57 289 0.561993
57 282 1.19973
57 277 0.911927
57 248 0.995794
57 241 0.975429
57 240 0.191637
57 233 0.573656
57 230 1.04491
57 220 0.790523
57 211 0.739496
57 210 0.614499
57 206 1.16556
57 204 0.550004
57 203 1.09112
57 201 1.72746
57 179 1.15825
57 178 0.711787
57 176 1.51093
57 172 1.08971
57 169 1.19182
57 165 1.26074
57 157 1.23379
57 154 1.30758
57 153 1.33098
57 150 1.05849
57 141 1.39044
57 138 1.05833
57 137 1.12544
57 135 0.746558
57 125 0.456179
57 124 1.2212
57 122 1.39481
57 121 1.21285
57 119 1.15599
57 117 1.45543
57 116 0.871022
57 115 0.908672
57 114 0.921587
57 113 0.940976
57 112 0.77924
57 111 0.843681
57 109 0.88995
57 107 0.684079
57 105 1.24164
57 104 1.03191
57 103 0.760983
57 102 0.997186
57 101 0.79776
57 98 1.2143
57 97 1.12533
57 96 0.863137
57 95 0.963216
57 94 0.942245
57 93 1.63392
57 92 1.14328
57 91 0.845949
57 90 0.831927
57 89 1.23977
57 88 1.09581
57 87 1.34696
57 86 1.14041
57 85 1.00099
57 84 1.11063
57 83 0.826405
57 82 0.922331
57 81 0.501503
57 80 0.944001
57 78 0.793873
57 76 1.21625
57 75 1.09494
57 74 0.781104
57 73 1.37392
57 72 0.351739
57 71 0.773494
57 69 1.38165
57 68 0.975398
57 64 0.32418
57 63 1.49687
57 60 1.24517
57 59 1.33416
57 58 0.913711
58 493 1.02132
58 490 1.71849
58 474 0.719472
58 469 0.903348
58 458 0.847284
58 454 1.21608
58 451 1.21793
58 438 1.0766
58 431 1.09179
58 428 1.09196
58 426 0.89889
58 418 1.45511
58 396 0.926623
58 394 0.544747
58 389 1.2396
58 383 1.11281
58 380 1.07627
58 378 1.036
58 374 1.2758
58 367 1.02191
58 365 1.02359
58 363 1.0739
58 360 0.979265
58 356 1.15414
58 355 1.42088
58 352 0.756732
58 346 1.08696
58 338 1.21235
58 330 0.934027
58 328 1.25637
58 318 1.0531
58 315 1.12032
58 312 0.407311
58 310 1.14157
58 307 1.41719
58 298 1.38826
58 294 1.71691
58 293 0.932694
58 292 1.13387
58 283 0.827505
58 281 1.73773
58 280 0.499941
58 277 0.629896
58 271 0.697181
58 267 0.515137
58 262 0.541449
58 261 1.13786
58 259 1.52672
58 255 0.935017
58 252 1.25953
58 248 0.992865
58 243 1.19672
58 241 1.25108
58 238 0.0860982
58 237 0.441873
58 230 1.45215
58 229 1.35519
58 222 1.29904
58 218 1.22357
58 215 1.09362
58 211 1.23801
58 198 1.04133
58 196 0.875234
58 194 1.46368
58 187 1.00549
58 181 0.743015
58 180 0.228548
58 175 1.18235
58 173 0.764595
58 171 0.658963
58 168 1.27608
58 167 1.28194
58 151 1.09783
58 150 1.23058
58 147 0.945865
58 142 0.930604
58 133 1.47253
58 127 1.07945
58 125 1.0288
58 124 1.67241
58 123 1.31756
58 122 0.326347
58 121 0.916484
58 120 0.669291
58 119 1.20232
58 118 1.13071
58 117 1.16533
58 116 1.04443
58 115 1.29771
58 114 0.64963
58 113 0.808114
58 111 1.07886
58 110 0.720817
58 109 0.956514
58 108 0.63395
58 107 0.83282
58 106 1.10085
58 102 1.16355
58 101 0.804236
58 100 0.891525
58 99 0.981254
58 98 0.836489
58 97 1.07352
58 96 0.805489
58 95 1.08188
58 94 1.42191
58 93 0.652047
58 92 1.07024
58 90 1.02453
58 89 1.12987
58 87 0.440919
58 86 0.891197
58 85 0.610648
58 84 0.930847
58 83 1.09521
58 82 1.19489
58 81 0.467884
58 80 0.965112
58 78 0.687388
58 77 0.585251
58 76 0.66185
58 75 1.08731
58 74 1.28703
58 73 0.711215
58 72 1.24007
58 70 1.63942
58 69 0.742405
58 68 1.461
58 67 0.821077
58 66 1.09278
58 65 1.05723
58 64 1.45963
58 62 0.689726
58 61 0.881718
58 60 1.1531
59 499 1.42551
59 493 1.32296
59 490 1.31995
59 470 0.56915
59 465 0.628367
59 462 1.32157
59 461 1.00582
59 460 1.12286
59 447 0.961636
59 440 1.05007
59 431 0.883266
59 421 1.51573
59 418 1.08557
59 409 0.94831
59 408 1.17456
59 394 1.17712
59 388 0.618148
59 385 0.990114
59 372 1.25021
59 367 0.730968
59 366 1.06915
59 365 1.26065
59 359 0.925697
59 358 0.602209
59 352 1.00563
59 345 0.529287
59 344 0.635994
59 332 0.986962
59 320 0.815941
59 318 1.68423
59 310 1.06638
59 307 0.478789
59 303 1.82414
59 293 1.00218
59 281 0.871522
59 272 0.920847
59 271 0.93752
59 265 1.43344
59 262 0.710252
59 259 0.71142
59 245 1.69418
59 236 0.598561
59 234 0.425663
59 226 1.35216
59 220 1.51809
59 212 1.09631
59 201 0.897503
59 198 1.07573
59 195 0.881946
59 192 0.666173
59 190 0.62059
59 186 0.859882
59 185 1.06396
59 178 1.52442
59 171 0.789759
59 168 1.63772
59 166 1.41163
59 163 0.578637
59 162 0.831215
59 154 0.973331
59 153 0.831326
59 141 0.692882
59 133 0.783981
59 129 0.849871
59 124 1.02785
59 123 0.964253
59 122 0.954908
59 121 1.0304
59 120 1.27287
59 119 0.40808
59 118 0.954002
59 117 0.793192
59 116 0.869388
59 115 1.01854
59 114 0.765229
59 111 1.71458
59 110 1.08261
59 109 1.11465
59 108 0.755092
59 107 0.766425
59 106 0.82718
59 105 1.58436
59 104 1.3717
59 103 1.03341
59 102 1.00371
59 100 0.462738
59 99 1.46327
59 98 0.975035
59 97 1.17288
59 96 0.866167
59 95 0.929798
59 94 0.892808
59 91 1.2593
59 90 0.977543
59 89 0.665005
59 88 0.930302
59 87 0.43994
59 86 0.691226
59 85 0.952383
59 84 1.43203
59 83 1.55619
59 82 0.822177
59 81 1.39419
59 80 1.11512
59 79 0.710065
59 78 0.812819
59 77 0.711213
59 76 0.712034
59 74 1.28018
59 73 0.901773
59 72 1.26796
59 71 1.18116
59 70 0.239769
59 69 0.980229
59 68 0.507243
59 67 0.921708
59 66 1.20196
59 65 0.811338
59 64 0.478595
60 495 1.00912
60 493 1.31964
60 488 0.869765
60 487 0.843563
60 486 1.28857
60 480 1.31027
60 475 0.775288
60 472 1.50748
60 471 1.1792
60 464 0.542738
60 459 1.36948
60 450 1.24087
60 429 0.921622
60 409 1.03211
60 405 1.18925
60 399 0.654068
60 398 1.08885
60 396 0.888299
60 394 0.773719
60 392 1.30946
60 389 0.737359
60 384 1.77568
60 380 0.932374
60 379 0.602033
60 377 0.778945
60 374 0.597311
60 365 1.19779
60 335 0.91287
60 331 0.942166
60 327 1.1287
60 324 1.03785
60 319 1.56736
60 314 0.953586
60 309 1.13703
60 308 0.738942
60 305 0.946309
60 297 0.792045
60 291 1.04055
60 286 1.08827
60 283 0.923862
60 280 1.22401
60 273 0.461216
60 272 1.56399
60 271 0.583286
60 268 0.629437
60 263 0.993139
60 253 1.27852
60 248 1.05332
60 246 0.548426
60 245 1.20464
60 240 0.950193
60 238 0.959874
60 237 0.939073
60 230 0.464175
60 222 0.936335
60 211 1.36143
60 208 1.67811
60 207 1.4322
60 204 0.577972
60 201 1.32639
60 200 1.12256
60 193 0.869947
60 186 1.30788
60 178 1.22672
60 172 1.75026
60 169 0.479187
60 155 0.527114
60 153 1.13217
60 150 0.784523
60 143 0.608501
60 139 1.14593
60 135 1.34181
60 123 0.643558
60 120 0.658703
60 118 0.667498
60 115 0.751508
60 113 1.02387
60 112 0.98955
60 111 1.52462
60 110 1.07931
60 108 0.949327
60 107 0.738438
60 104 1.15218
60 103 1.73146
60 102 0.932654
60 101 1.54455
60 100 0.814493
60 99 0.590468
60 98 1.14299
60 97 0.934502
60 96 1.02655
60 95 1.06165
60 94 0.884094
60 92 1.49514
60 91 0.908999
60 90 0.852418
60 87 1.41071
60 86 0.872716
60 84 1.35233
60 83 0.680022
60 82 0.882869
60 81 0.913313
60 80 0.928983
60 79 0.679708
60 77 0.768723
60 76 1.30852
60 75 0.910925
60 73 1.1409
60 71 0.630569
60 70 0.500422
60 69 0.814263
60 68 0.644561
60 67 1.13334
60 64 1.36701
61 496 0.885451
61 494 0.854051
61 486 1.11587
61 482 1.09935
61 481 1.16654
61 476 1.09177
61 474 0.532698
61 465 1.17082
61 464 1.20182
61 461 0.427023
61 454 1.11733
61 453 0.236528
61 452 1.12318
61 449 1.27509
61 445 1.21422
61 440 1.32166
61 438 1.16487
61 431 1.24044
61 429 1.17942
61 420 0.91816
61 414 0.983172
61 411 1.34734
61 406 0.788117
61 404 0.84773
61 400 1.12966
61 399 0.695844
61 395 0.969578
61 388 0.82153
61 383 0.947017
61 382 0.906939
61 381 1.11156
61 379 1.38298
61 378 1.0783
61 377 1.39751
61 371 0.848448
61 368 1.11335
61 366 0.820143
61 364 1.09262
61 359 1.28116
61 353 1.3488
61 343 0.876305
61 342 0.719515
61 341 1.26141
61 333 0.401108
61 328 1.17071
61 325 0.995196
61 324 1.34872
61 314 1.04861
61 308 1.19258
61 307 1.09362
61 305 1.14657
61 295 0.706936
61 290 1.00662
61 289 0.496385
61 278 0.968815
61 277 0.397656
61 276 1.36538
61 272 0.964272
61 269 1.62639
61 262 1.42485
61 261 0.582922
61 257 1.21931
61 249 0.845183
61 241 1.09126
61 237 1.42525
61 235 1.12735
61 234 0.734333
61 229 1.3905
61 228 1.0978
61 222 0.686349
61 221 1.18901
61 219 0.770835
61 217 1.53743
61 214 0.939139
61 206 0.902531
61 200 1.02292
61 197 0.73367
61 192 1.60826
61 189 0.726189
61 182 0.852094
61 180 0.948552
61 146 1.37501
61 144 1.469
61 140 1.35661
61 125 1.41652
61 123 1.063
61 122 1.05648
61 119 1.29516
61 118 0.807928
61 117 1.00638
61 115 1.14643
61 114 0.965831
61 113 1.44829
61 111 0.994076
61 109 0.398042
61 108 0.856382
61 107 0.507014
61 105 1.1799
61 104 1.03971
61 103 0.996521
61 101 0.679769
61 100 0.598907
61 98 1.00567
61 97 0.894648
61 96 0.741816
61 95 1.03599
61 93 1.48079
61 92 1.16617
61 91 0.6564
61 90 0.875318
61 89 1.00766
61 87 0.840724
61 84 1.12371
61 83 1.19484
61 82 1.37639
61 81 0.918641
61 80 0.903106
61 79 1.27823
61 78 1.3661
61 77 0.568212
61 73 1.00825
61 72 0.691674
61 70 0.860281
61 69 0.709311
61 68 1.1468
61 67 0.999829
61 66 0.970338
61 65 0.662499
61 64 1.40886
61 63 0.757031
61 62 1.4312
62 496 0.822472
62 490 0.910914
62 483 0.950741
62 478 1.0114
62 476 0.890212
62 475 0.747431
62 474 0.973093
62 467 1.16226
62 466 0.961123
62 460 0.650993
62 458 0.815643
62 454 1.06783
62 453 1.38784
62 446 0.483464
62 442 1.36395
62 439 1.25159
62 430 1.07907
62 425 0.484964
62 421 0.930119
62 414 0.907839
62 407 1.04109
62 406 0.653598
62 402 1.11048
62 399 1.67019
62 398 1.42451
62 380 1.53089
62 379 0.747919
62 375 1.3725
62 366 1.25768
62 364 1.34052
62 353 0.984134
62 349 1.0224
62 339 1.68656
62 336 0.79213
62 332 1.01605
62 330 0.780013
62 322 1.11131
62 318 0.84123
62 315 0.792196
62 314 0.705077
62 309 1.11908
62 297 1.39256
62 295 1.2276
62 290 0.955936
62 286 0.864751
62 284 1.12101
62 281 1.53045
62 280 0.543595
62 275 0.514689
62 269 1.13472
62 265 0.931719
62 250 1.41638
62 247 0.904559
62 246 0.285012
62 233 0.799255
62 224 0.923047
62 212 1.28929
62 210 1.2962
62 207 1.18037
62 206 0.632561
62 184 1.41504
62 183 1.25019
62 175 0.903059
62 173 0.958786
62 167 0.387269
62 161 1.04246
62 160 0.729585
62 159 1.14946
62 155 1.1999
62 151 1.20272
62 148 1.04758
62 141 1.18938
62 139 1.05031
62 132 0.895931
62 126 1.08987
62 124 1.18095
62 122 0.344085
62 121 0.550624
62 120 1.01168
62 119 0.599686
62 118 1.52648
62 117 0.946935
62 115 1.09954
62 114 0.615916
62 113 0.807192
62 111 1.57429
62 109 1.33003
62 108 0.286053
62 106 0.997806
62 105 0.198631
62 103 1.80456
62 102 1.13818
62 101 0.758141
62 100 0.816705
62 99 0.78565
62 98 1.15101
62 97 1.03389
62 96 0.740846
62 95 1.29491
62 94 1.12791
62 93 1.01918
62 92 0.815535
62 91 0.766087
62 90 0.863714
62 89 0.680826
62 88 1.03934
62 87 0.621406
62 85 0.810083
62 84 0.715376
62 83 0.557228
62 82 1.15898
62 80 1.29678
62 78 0.722396
62 77 1.36129
62 76 1.18021
62 75 1.25562
62 74 0.656795
62 73 1.24122
62 72 1.10932
62 69 1.35322
62 68 1.54242
62 67 1.24933
62 65 0.891382
62 64 0.834688
62 63 1.22365
63 494 0.361078
63 487 1.00114
63 485 0.681349
63 476 0.791633
63 460 1.2682
63 458 1.5728
63 457 1.23771
63 453 0.509555
63 451 1.1937
63 447 1.24235
63 445 1.27033
63 444 0.988872
63 441 0.43496
63 439 1.48332
63 426 1.27566
63 424 0.649353
63 423 0.571516
63 420 0.445898
63 419 1.1338
63 415 0.654201
63 408 1.0574
63 403 0.659593
63 387 0.879983
63 381 0.787003
63 380 1.0625
63 378 0.521053
63 368 1.03796
63 367 1.36966
63 365 1.62866
63 361 0.633598
63 359 0.934998
63 355 1.43154
63 351 1.44569
63 345 0.847907
63 344 0.493637
63 341 0.777923
63 334 0.75238
63 332 1.02289
63 329 0.623271
63 327 1.16754
63 325 1.22136
63 310 0.867149
63 308 0.877322
63 303 1.13664
63 302 1.03032
63 297 0.943892
63 279 1.04166
63 249 0.989502
63 246 0.49248
63 243 0.94105
63 241 1.24699
63 240 1.00494
63 237 0.789941
63 235 0.747526
63 224 0.909371
63 219 0.866748
63 215 1.03827
63 204 1.20533
63 190 1.08566
63 178 1.34059
63 164 1.27619
63 162 0.382319
63 161 0.79367
63 156 1.1871
63 152 0.864847
63 150 1.09335
63 143 0.843182
63 138 0.935211
63 132 1.05291
63 126 1.30207
63 124 0.955423
63 123 1.28256
63 122 0.405492
63 121 1.47903
63 119 1.12651
63 118 0.792059
63 117 1.20138
63 116 0.544403
63 115 1.25897
63 114 0.818738
63 113 1.01149
63 112 0.799317
63 111 0.757568
63 110 0.799763
63 109 0.680312
63 108 1.04144
63 107 0.683292
63 106 0.703356
63 105 0.687636
63 104 0.960011
63 103 0.81645
63 102 1.31659
63 101 1.32628
63 100 0.8549
63 99 1.20376
63 98 1.54219
63 95 0.675022
63 94 1.41921
63 92 1.31469
63 91 1.58008
63 90 1.24144
63 89 0.979153
63 88 1.10443
63 87 0.620168
63 86 1.33974
63 85 0.982935
63 84 0.846079
63 81 1.03912
63 80 0.695578
63 79 0.822781
63 77 1.03158
63 76 1.77511
63 75 1.0686
63 74 1.07862
63 73 0.485886
63 72 1.0406
63 71 1.50182
63 69 0.951773
63 68 0.912659
63 67 1.1456
63 65 0.753762
63 64 1.04123
64 499 1.19113
64 495 0.340776
64 492 1.247
64 485 0.641793
64 483 0.688304
64 477 0.829774
64 475 1.10751
64 473 1.0337
64 471 0.737987
64 469 0.79693
64 467 1.06519
64 466 1.29979
64 461 1.03383
64 459 0.650771
64 456 1.05174
64 452 1.08789
64 448 0.972979
64 442 1.2706
64 429 1.31496
64 428 1.80572
64 425 0.99996
64 418 0.976944
64 411 1.45538
64 407 0.862533
64 405 0.777751
64 401 0.540068
64 400 1.60527
64 398 1.05102
64 397 1.06784
64 391 1.53164
64 390 1.43471
64 386 1.54253
64 379 0.963696
64 377 0.874037
64 375 0.991362
64 368 1.38771
64 364 0.658706
64 361 1.05964
64 357 1.25544
64 356 1.26427
64 354 0.724763
64 348 1.26236
64 345 1.09685
64 337 0.704795
64 328 0.717982
64 326 0.909512
64 320 0.609911
64 317 1.3247
64 309 0.621979
64 307 1.24123
64 301 0.89709
64 300 0.494682
64 292 0.687448
64 289 1.04596
64 283 1.26269
64 278 1.52425
64 263 0.77646
64 261 1.02097
64 260 1.83019
64 254 1.44643
64 245 0.932727
64 230 0.806853
64 223 1.21459
64 208 0.372256
64 200 1.26212
64 196 1.58946
64 190 1.37097
64 189 0.549194
64 187 1.06912
64 184 0.728972
64 182 1.118
64 180 1.51604
64 179 0.689442
64 177 0.592307
64 176 1.09473
64 175 1.18931
64 173 1.0118
64 167 0.845343
64 165 1.21465
64 164 0.702441
64 151 1.42951
64 149 1.13692
64 146 0.841979
64 145 1.49153
64 143 0.90649
64 137 0.667327
64 126 1.65559
64 125 1.06503
64 124 1.38544
64 123 1.36414
64 122 1.11832
64 120 0.931372
64 119 0.832037
64 118 1.095
64 117 1.14746
64 116 0.898763
64 115 0.930849
64 114 0.549918
64 113 1.26882
64 112 1.18009
64 110 1.23396
64 109 0.955136
64 108 0.886463
64 105 1.16719
64 104 0.964866
64 103 1.47897
64 102 1.4142
64 101 1.21273
64 100 1.06897
64 99 1.15163
64 98 1.00276
64 97 0.483729
64 96 1.05522
64 94 1.27243
64 93 1.18843
64 92 1.20437
64 91 1.08179
64 90 0.723975
64 89 0.790793
64 88 0.985146
64 87 0.936363
64 86 1.18737
64 85 0.531216
64 84 0.757413
64 82 0.933608
64 81 0.44732
64 80 1.48598
64 79 1.04916
64 76 1.05574
64 74 1.0695
64 72 0.834088
64 71 1.19765
64 70 1.35879
64 69 0.944787
64 68 1.12945
64 66 0.786134
64 65 0.921561
65 497 1.14061
65 494 0.868705
65 493 1.4576
65 491 1.03426
65 490 1.03829
65 484 0.579535
65 465 1.58145
65 460 1.66241
65 459 0.912911
65 458 0.7667
65 454 0.47893
65 453 0.776417
65 451 0.933212
65 442 1.17544
65 441 0.769283
65 439 0.809628
65 434 0.928237
65 433 0.889814
65 430 1.2661
65 421 0.606293
65 417 1.34145
65 416 0.959547
65 414 1.17366
65 406 1.03278
65 402 1.25488
65 399 1.08614
65 398 0.454472
65 397 1.74129
65 393 1.05509
65 388 0.771139
65 386 1.11362
65 375 0.99545
65 374 0.953
65 370 1.32668
65 366 1.09641
65 365 0.749971
65 351 1.13269
65 346 1.12512
65 345 1.34363
65 336 1.11303
65 333 0.95039
65 325 0.70855
65 322 1.20897
65 314 1.01602
65 304 0.613832
65 303 1.36188
65 298 1.67167
65 296 1.17802
65 285 1.10265
65 282 0.502841
65 277 0.584543
65 269 1.04353
65 265 0.464225
65 258 0.60722
65 254 0.697393
65 252 0.584593
65 236 0.838914
65 233 1.34356
65 231 1.52212
65 226 0.993746
65 224 1.10488
65 216 1.09484
65 214 0.834106
65 207 1.09612
65 194 1.21051
65 167 1.41843
65 166 1.0555
65 163 1.14937
65 162 0.825262
65 159 1.18384
65 158 0.450682
65 155 0.569302
65 150 0.820308
65 149 1.13542
65 147 0.953662
65 143 1.0795
65 142 1.20848
65 136 0.941407
65 132 1.09329
65 128 0.900684
65 124 0.874513
65 123 0.886746
65 122 1.63826
65 121 0.715028
65 120 1.48653
65 117 1.0817
65 116 1.15983
65 115 1.09992
65 114 0.77387
65 111 0.727027
65 107 1.12309
65 106 1.01412
65 105 0.673343
65 104 0.831966
65 103 0.572543
65 102 1.00177
65 100 1.0611
65 99 0.957819
65 98 1.08638
65 97 0.943211
65 95 1.29654
65 94 1.19928
65 92 1.23438
65 91 1.34524
65 90 1.20833
65 89 0.442781
65 88 1.3364
65 87 1.15874
65 86 0.832892
65 84 0.681503
65 83 1.11696
65 82 0.407915
65 81 1.03144
65 80 1.68576
65 79 1.2109
65 78 0.611517
65 77 0.818893
65 76 0.719846
65 75 0.560108
65 74 1.34207
65 72 0.804356
65 71 0.523808
65 68 0.869526
65 67 1.01986
65 66 0.469996
66 498 0.761361
66 479 0.835603
66 475 1.04712
66 472 1.25499
66 471 1.62664
66 469 1.56532
66 468 0.71404
66 464 1.23563
66 451 0.538447
66 438 1.336
66 437 1.16784
66 433 0.8256
66 432 0.760054
66 430 0.839733
66 429 1.51902
66 425 0.662084
66 422 0.772556
66 414 0.608494
66 408 0.88939
66 405 1.22751
66 404 1.40066
66 402 1.26765
66 398 0.664465
66 397 1.16186
66 390 0.852346
66 389 0.977648
66 388 0.901979
66 385 1.42233
66 377 0.791886
66 370 1.30878
66 363 1.27426
66 354 1.18085
66 349 0.912429
66 346 1.10038
66 339 0.877322
66 324 1.1361
66 319 1.04642
66 317 1.06803
66 315 1.60331
66 299 0.753894
66 298 1.62779
66 296 0.55846
66 292 1.23734
66 290 0.901239
66 278 0.49737
66 275 1.03768
66 274 0.686694
66 272 1.00994
66 269 0.621359
66 266 1.04118
66 260 1.09396
66 256 1.51677
66 254 0.948809
66 245 1.21135
66 244 1.39491
66 242 0.707084
66 232 1.17059
66 216 0.913417
66 212 0.877954
66 207 0.666104
66 202 0.593647
66 198 1.17884
66 192 1.12263
66 191 0.563077
66 189 1.06441
66 185 0.876308
66 182 1.47505
66 180 1.11639
66 179 0.912516
66 167 0.675467
66 161 1.15051
66 158 1.13466
66 157 0.70955
66 155 0.509664
66 152 0.967859
66 151 0.944141
66 150 1.10745
66 141 1.33723
66 136 1.11955
66 135 0.674515
66 131 1.37078
66 123 1.00437
66 122 1.07126
66 121 0.96398
66 120 1.12448
66 119 0.960194
66 118 1.0661
66 117 0.504607
66 116 1.00127
66 115 0.955382
66 113 1.52422
66 112 1.24463
66 111 1.13726
66 108 0.74262
66 107 0.326536
66 106 1.2084
66 105 1.11651
66 101 1.18753
66 99 1.24362
66 98 0.877504
66 97 0.971738
66 96 0.367483
66 95 0.997737
66 93 0.986247
66 91 0.676348
66 90 0.345018
66 87 0.811281
66 86 0.951696
66 85 1.28927
66 84 1.03608
66 83 1.33117
66 82 0.503943
66 81 0.765571
66 80 0.989003
66 79 0.748934
66 78 0.944022
66 77 1.07365
66 76 1.58431
66 75 1.0545
66 74 1.14007
66 73 1.15502
66 72 0.755877
66 70 1.62591
66 69 0.460518
66 68 0.494132
66 67 0.799027
67 491 1.35982
67 487 1.41213
67 484 0.492179
67 481 0.795575
67 479 1.10727
67 478 1.06459
67 476 0.668307
67 462 0.979603
67 460 0.953254
67 459 0.824495
67 458 0.761859
67 454 0.923269
67 452 1.19404
67 450 0.370665
67 448 0.734384
67 443 0.801473
67 435 0.86767
67 434 0.888649
67 430 1.0231
67 425 1.25319
67 422 1.04157
67 418 1.15185
67 416 0.907604
67 406 1.5909
67 396 1.03895
67 395 1.34668
67 390 1.26173
67 384 1.31213
67 382 0.978681
67 381 0.793211
67 372 0.943366
67 370 0.815062
67 358 0.854454
67 355 1.12997
67 354 1.02203
67 353 0.68652
67 348 1.25998
67 345 1.2326
67 341 1.04127
67 336 1.27773
67 332 1.12739
67 323 0.725749
67 318 0.902016
67 314 0.948216
67 312 1.05878
67 303 0.985161
67 302 1.08584
67 301 0.800424
67 299 0.827722
67 297 1.28477
67 294 0.792147
67 289 0.855111
67 282 0.523063
67 280 0.657846
67 278 0.878522
67 262 1.06081
67 260 1.0447
67 258 0.947804
67 247 1.09554
67 244 0.914642
67 238 0.548601
67 231 1.15882
67 227 1.14892
67 225 0.708329
67 223 1.14433
67 211 1.21773
67 207 1.38101
67 202 0.718206
67 189 1.21906
